CODE,TITLE,Type,CREDITS,SLOT,FACULTY,VENUE
BAFRE101,French Level I,ELA,1,L57+L58,LOKESH BISHNOI,AB1-404 A
BAFRE101,French Level I,ETH,1,TB1,PRIYA SINGH,AB3-308
BAFRE101,French Level I,ELA,1,L59+L60,PRIYA SINGH,AB1-404 A
BAFRE101,French Level I,ETH,1,TB2,GOVINDARAJAN P,AB3-305
BAFRE101,French Level I,ELA,1,L5+L6,GOVINDARAJAN P,AB1-404 A
BAFRE101,French Level I,ETH,1,TB2,CLARISSE ROUABAH,AB3-306
BAFRE101,French Level I,ELA,1,L1+L2,CLARISSE ROUABAH,AB1-404 A
BAFRE101,French Level I,ETH,1,TB2,LOKESH BISHNOI,AB3-307
BAFRE101,French Level I,ELA,1,L25+L26,LOKESH BISHNOI,AB1-404 A
BAFRE101,French Level I,ETH,1,TB2,PRIYA SINGH,AB3-308
BAFRE101,French Level I,ELA,1,L23+L24,PRIYA SINGH,AB1-404 A
BAFRE101,French Level I,ETH,1,TE1,GOVINDARAJAN P,AB1-402
BAFRE101,French Level I,ELA,1,L37+L38,GOVINDARAJAN P,AB1-404B
BAFRE101,French Level I,ETH,1,TE1,CLARISSE ROUABAH,AB1-408
BAFRE101,French Level I,ELA,1,L49+L50,CLARISSE ROUABAH,AB1-404B
BAFRE101,French Level I,ETH,1,TE1,LOKESH BISHNOI,AB1-608
BAFRE101,French Level I,ELA,1,L35+L36,LOKESH BISHNOI,AB1-404B
BAFRE101,French Level I,ETH,1,TE1,PRIYA SINGH,AB1-609
BAFRE101,French Level I,ELA,1,L55+L56,PRIYA SINGH,AB1-404 A
BAFRE101,French Level I,ETH,1,TE2,GOVINDARAJAN P,AB1-608
BAFRE101,French Level I,ELA,1,L7+L8,GOVINDARAJAN P,AB1-404B
BAFRE101,French Level I,ETH,1,TE2,CLARISSE ROUABAH,AB1-609
BAFRE101,French Level I,ELA,1,L13+L14,CLARISSE ROUABAH,AB1-404B
BAFRE101,French Level I,ETH,1,TE2,LOKESH BISHNOI,AB2-301
BAFRE101,French Level I,ELA,1,L15+L16,LOKESH BISHNOI,AB1-404B
BAFRE101,French Level I,ETH,1,TE2,PRIYA SINGH,AB2-302
BAFRE101,French Level I,ELA,1,L11+L12,PRIYA SINGH,AB1-404B
BAGER101,German Level I,ETH,1,TB1,JAMUNARANI M,AB3-209
BAGER101,German Level I,ELA,1,L31+L32,JAMUNARANI M,AB1-404 A
BAGER101,German Level I,ETH,1,TB1,SUGUMAR G,AB3-211
BAGER101,German Level I,ELA,1,L41+L42,SUGUMAR G,AB1-404 A
BAGER101,German Level I,ETH,1,TB1,ASHUTOSH KUMAR TRIPATHI,AB3-303
BAGER101,German Level I,ELA,1,L35+L36,ASHUTOSH KUMAR TRIPATHI,AB1-404 A
BAGER101,German Level I,ETH,1,TB1,VEENA PANI,AB3-304
BAGER101,German Level I,ELA,1,L39+L40,VEENA PANI,AB1-404B
BAGER101,German Level I,ETH,1,TB2,JAMUNARANI M,AB3-211
BAGER101,German Level I,ELA,1,L9+L10,JAMUNARANI M,AB1-404 A
BAGER101,German Level I,ETH,1,TB2,SUGUMAR G,AB3-209
BAGER101,German Level I,ELA,1,L11+L12,SUGUMAR G,AB1-404 A
BAGER101,German Level I,ETH,1,TB2,ASHUTOSH KUMAR TRIPATHI,AB3-303
BAGER101,German Level I,ELA,1,L19+L20,ASHUTOSH KUMAR TRIPATHI,AB1-404 A
BAGER101,German Level I,ETH,1,TB2,VEENA PANI,AB3-304
BAGER101,German Level I,ELA,1,L27+L28,VEENA PANI,AB1-404 A
BAGER101,German Level I,ETH,1,TE1,JAMUNARANI M,AB1-301
BAGER101,German Level I,ELA,1,L43+L44,JAMUNARANI M,AB1-404 A
BAGER101,German Level I,ETH,1,TE1,SUGUMAR G,AB1-302
BAGER101,German Level I,ELA,1,L43+L44,SUGUMAR G,AB1-404B
BAGER101,German Level I,ETH,1,TE1,ASHUTOSH KUMAR TRIPATHI,AB1-308
BAGER101,German Level I,ELA,1,L45+L46,ASHUTOSH KUMAR TRIPATHI,AB1-404 A
BAGER101,German Level I,ETH,1,TE1,VEENA PANI,AB1-309
BAGER101,German Level I,ELA,1,L53+L54,VEENA PANI,AB1-404B
BAGER101,German Level I,ETH,1,TE2,JAMUNARANI M,AB1-301
BAGER101,German Level I,ELA,1,L13+L14,JAMUNARANI M,AB1-404 A
BAGER101,German Level I,ETH,1,TE2,SUGUMAR G,AB1-302
BAGER101,German Level I,ELA,1,L15+L16,SUGUMAR G,AB1-404 A
BAGER101,German Level I,ETH,1,TE2,ASHUTOSH KUMAR TRIPATHI,AB1-308
BAGER101,German Level I,ELA,1,L29+L30,ASHUTOSH KUMAR TRIPATHI,AB1-404B
BAGER101,German Level I,ETH,1,TE2,VEENA PANI,AB1-309
BAGER101,German Level I,ELA,1,L5+L6,VEENA PANI,AB1-404B
BAHUM101,India Studies,OC,1,NIL,SUBBU LAKSHMI M,NIL
BAHUM103,Ethics and Values,TH,2,G1,NITHYA VENKATESAN,AB2-401
BAHUM103,Ethics and Values,TH,2,G1,LENIN N C,AB2-402
BAHUM103,Ethics and Values,TH,2,G1,JANANI C,AB2-406
BAHUM103,Ethics and Values,TH,2,G2,PEER FATHIMA A,AB2-401
BAHUM103,Ethics and Values,TH,2,G2,PREMALATHA L,AB2-402
BAHUM103,Ethics and Values,TH,2,G2,SRI RAMALAKSHMI P,AB2-406
BAHUM106,Micro Economics,TH,3,G2+TG2,MAGULSHA GEORGE,AB3-204
BAHUM109,Principles of Sociology,TH,3,G1+TG1,URJANI,AB3-308
BAHUM109,Principles of Sociology,TH,3,G2+TG2,URJANI,AB3-308
BAHUM110,Sustainability and Society,TH,3,G1+TG1,ROOPESH O B,AB3-307
BAHUM110,Sustainability and Society,TH,3,G2+TG2,ROOPESH O B,AB3-307
BAHUM111,Introduction to Psychology,TH,3,G2+TG2,MAYA RATHNASABAPATHY,AB3-508
BAHUM251,Indian Constitution,TH,3,G1+TG1,ARUN KUMAR G,AB3-606
BAHUM251,Indian Constitution,TH,3,G2+TG2,ARUN KUMAR G,AB3-608
BAJAP101,Japanese Level I,ETH,1,TB1,M JAYASHREE DASS,AB3-208
BAJAP101,Japanese Level I,ELA,1,L49+L50,M JAYASHREE DASS,AB1-404 A
BAJAP101,Japanese Level I,ETH,1,TB2,M JAYASHREE DASS,AB3-206
BAJAP101,Japanese Level I,ELA,1,L29+L30,M JAYASHREE DASS,AB1-404 A
BAJAP101,Japanese Level I,ETH,1,TE1,M JAYASHREE DASS,AB1-610
BAJAP101,Japanese Level I,ELA,1,L45+L46,M JAYASHREE DASS,AB1-404B
BESP101L,Spanish I,TH,2,B2,TRISHA,AB3-604
BESP101L,Spanish I,TH,2,B1,HALAVATH RAJESH,AB3-605
BFRE101L,French I,TH,2,E1,INL-FRENCH02,AB3-513
BFRE101L,French I,TH,2,E2,INL-FRENCH02,AB3-509
BGER101L,German I,TH,2,B1,INL-GERMAN01,AB3-508
BGER101L,German I,TH,2,B2,INL-GERMAN01,AB3-504
BHUM101N,Ethics and Values,OC,2,NIL,PREETHA R,NIL
BHUM103L,Micro Economics,TH,3,F1+TF1,RAJA RAJESWARI G,AB3-406
BHUM104L,Macro Economics,TH,3,F2+TF2,MUHAMMED NAJEEB K K,AB3-408
BHUM108L,URBAN COMMUNITY DEVELOPMENT,TH,3,F2+TF2,SWATI,AB3-409
BHUM109L,SOCIAL WORK AND SUSTAINABILITY,TH,3,F1+TF1,BINU SAHAYAM D,AB3-506
BHUM109L,SOCIAL WORK AND SUSTAINABILITY,TH,3,F2+TF2,BINU SAHAYAM D,AB2-404
BHUM110L,Cognitive Psychology,TH,3,F1+TF1,MAYA RATHNASABAPATHY,AB3-507
BHUM215L,International Relations,TH,3,F1+TF1,JUSTIN JOSEPH,AB3-503
BSSC101N,Essence of Traditional Knowledge,OC,2,NIL,ALAN G,NIL
BSSC102N,Indian Constitution,OC,2,NIL,JAYA PRIYA S,NIL
IAHUM101,India Studies,OC,1,NIL,TARANG MAHAJAN,NIL
IAHUM101,India Studies,OC,1,NIL,PREETHA R,NIL
IAHUM106,Micro Economics,TH,3,G1+TG1,RAJA RAJESWARI G,AB4-505
IAHUM107,Macro Economics,TH,3,G1+TG1,MALLIKA SINHA,AB4-502
IAHUM107,Macro Economics,TH,3,G2+TG2,SHIWANGI,AB4-502
IAHUM112,Psychology in Everyday Life,TH,3,G1+TG1,VIJAYABANU U,AB4-504
IAHUM119,International Relations,TH,3,G1+TG1,RAJEESH C S,AB4-503
IAHUM119,International Relations,TH,3,G2+TG2,RAJEESH C S,AB4-503
IHUM101N,Ethics and Values,OC,2,NIL,DAISY GOHAIN,NIL
IHUM211L,Behavioral Economics,TH,3,A2+TA2,MALLIKA SINHA,AB2-605
IHUM217L,Contemporary India,TH,3,A2+TA2,JUSTIN JOSEPH,AB2-606
ISSC101N,Essence of Traditional Knowledge,OC,2,NIL,ALLI P,NIL
ISSC102N,Indian Constitution,OC,2,NIL,CHANDRIKA MEHTA,NIL
STS2011,Reasoning Skill Enhancement,SS,1,D1+TD1,FACE (APT),ADB-701
STS3003,Soft Skills for Professional Development,SS,1,B1+TB1,FACE (APT),ADB-403
TAPS109E,Conflict Management,ETH,1,TD1,VIJAYABANU U,AB2-605
TAPS109E,Conflict Management,ELA,1,L49+L50,VIJAYABANU U,AB2-701A
TAPS202L,Social Psychology,TH,4,C1+TC1+TCC1,SUBASREE V,AB2-605
TAPS207E,Psychology of Sports and Exercises,ETH,2,F1,DURGA R P,AB2-605
TAPS207E,Psychology of Sports and Exercises,ELA,1,L37+L38,DURGA R P,AB2-701A
TAPS301E,Adult and Gero Psychology,ETH,3,A1+TA1,DURGA R P,AB2-606
TAPS301E,Adult and Gero Psychology,ELA,1,L29+L30,DURGA R P,AB2-701A
TAPS303E,Counselling Skills,ETH,3,B1+TB1,SUBASREE V,AB2-606
TAPS303E,Counselling Skills,ELA,1,L11+L12,SUBASREE V,AB2-701A
TAPS304L,Organizational Psychology,TH,4,C1+TC1+TCC1,MOHAMMAD ANAS,AB2-606
TAPS305L,Psychological Inquiry,TH,4,A1+TA1+TAA1,VIJAYABANU U,AB2-605
TAPS306L,Statistics for Psychology,TH,4,B1+TB1+TBB1,MAHARISHI R,AB2-605
TAPS308L,Educational Psychology,TH,3,E1+TE1,MAYA RATHNASABAPATHY,AB2-606
TAPS312L,Community Psychology,TH,3,G1+TG1,DURGA R P,AB2-606
UCSC228E,R Programming,ETH,3,C1+TC1,MANIKANDAN P,AB2-701
UCSC228E,R Programming,ELA,1,L33+L34,MANIKANDAN P,ADB - 404
UCSC230E,Machine Learning,ETH,3,D1+TD1,PANDIYARAJU V,AB2-701
UCSC230E,Machine Learning,ELA,1,L57+L58,PANDIYARAJU V,ADB - 404
UCSC413E,Time Series Analyses,ETH,3,B1+TB1,MALLIKA SINHA,AB2-701
UCSC413E,Time Series Analyses,ELA,1,L45+L46,MALLIKA SINHA,ADB - 404
UECH201L,History of Economic Thought,TH,4,B1+TB1+TBB1,SATHIS KUMAR G,AB2-608
UECH202L,Money and Banking,TH,4,D1+TD1+TDD1,MAGULSHA GEORGE,AB2-608
UECH203L,Econometrics,TH,4,A1+TA1+TAA1,MUHAMMED NAJEEB K K,AB2-608
UECH204L,Indian Economy,TH,4,C1+TC1+TCC1,ALLI P,AB2-608
UECH205L,Operational Research,TH,3,E1+TE1,SUJATHA MANOHAR,AB2-608
UECH213L,Derivatives and Risk Management,TH,4,D1+TD1+TDD1,NISHA R,AB2-702
UECH299J,Minor Project,PJT,2,NIL,ACAD FACULTY,NIL
UECH299J,Minor Project,PJT,2,NIL,PAT,NIL
UECH307L,International Finance,TH,4,B1+TB1+TBB1,BHAVANI J,AB2-702
UECH413L,Mergers & Acquisitions,TH,4,C1+TC1+TCC1,TISHA MERIAM CHERIAN,AB2-702
UENG102L,Technical English Communication,TH,2,G1,JAISHREE KARTHIGA R K,AB2-608
UENG102P,Technical English Communication Lab,LO,1,L43+L44,JAISHREE KARTHIGA R K,AB1-405
UHUM112L,International Economic Relations,TH,3,F1+TF1,JAYARAJ R,AB2-608
UMGT101L,Advertising and Branding,TH,3,F1+TF1,ASI VASU DEVA REDDY,AB2-701
BAFST103,Garment Production Machinery,ETH,2,F2,RATHINAMOORTHY R,ADB-702
BAFST103,Garment Production Machinery,ELA,2,L1+L2+L15+L16,RATHINAMOORTHY R,ADB - 801
BAFST191,Basic Multidisciplinary Project,PJT,2,NIL,ACAD FACULTY,NIL
BAFST202,Textile Processing and Finishing,ETH,3,C1+TC1,RAJA BALASARASWATHI S,ADB-702
BAFST202,Textile Processing and Finishing,ELA,1,L37+L38,RAJA BALASARASWATHI S,ADB-601
BAFST204,History of Fashion and Traditional Textiles,ETH,2,E1,N.GAYATHRI,ADB-702
BAFST204,History of Fashion and Traditional Textiles,ELA,2,L23+L24+L29+L30,N.GAYATHRI,ADB-601
BAFST291,Innovative Design Project,PJT,2,NIL,ACAD FACULTY,NIL
BAFST309,Textile and Apparel Quality Evaluation,ETH,2,A2,VASANTH KUMAR,ADB-702
BAFST309,Textile and Apparel Quality Evaluation,ELA,2,L11+L12+L27+L28,VASANTH KUMAR,ADB-602
BAHUM136,Ethics in Fashion Industry,TH,2,D1,SELVAKUMAR,ADB-702
BFST107L,Apparel Merchandising and Costing,TH,4,C1+TC1+TCC1,RATHINAMOORTHY R,ADB-704
BFST204P,Women’s Wear and Lingerie,LO,3,L31+L32+L49+L50+L55+L,5C6HARMINI B,ADB - 801
BFST212L,Fashion Communication,TH,3,B1+TB1,CHARMINI B,ADB-704
BFST301L,Fabric Manufacturing,TH,3,F1+TF1,PALANI RAJAN T,ADB-704
BFST301P,Fabric Manufacturing Lab,LO,1,L29+L30,PALANI RAJAN T,ADB-602
BFST302P,Digital Fashion and Apparel Design Lab,LO,3,L33+L34+L51+L52+L57+L,5R8AJA BALASARASWATHI S,ADB - 802
BFST305L,Industrial Engineering in Apparel Industry,TH,4,A1+TA1+TAA1,RAJA BALASARASWATHI S,ADB-704
BFST306L,Quality Assurance in Apparel Industry,TH,3,D1+TD1,VASANTH KUMAR,ADB-704
BFST399J,Summer Industrial Internship,PJT,1,NIL,ACAD FACULTY,NIL
BFST405P,Fashion Design Portfolio,LO,3,L3+L4+L19+L20+L43+L44,MAANVIZHI M,ADB - 802
BFST406L,Brand Management,TH,3,A1+TA1,CHARMINI B,ADB-705
BFST497J,Project - I,PJT,3,NIL,ACAD FACULTY,NIL
FSD1003,Basic Fashion Illustration,LO,3,L33+L34+L45+L46+L57+L,5V8ASANTH KUMAR,ADB-706
FSD1004,Pattern making Fundamentals,ETH,2,C2,JESICA ROSHIMA,ADB-703
FSD1004,Pattern making Fundamentals,ELA,2,L11+L12+L37+L38,JESICA ROSHIMA,ADB-805
FSD1006,"Product Design, Development and Display",PJT,2,NIL,ACAD FACULTY,NIL
FSD2001,Garment Components Construction,LO,3,L11+L12+L37+L38+L43+L,4R4AJESH KUMAR K,ADB - 801
FSD2011,Fabric Structure and Analysis,ELA,1,L49+L50,BHUVANESHWARI,ADB-602
FSD2011,Fabric Structure and Analysis,ETH,3,F1+TF1,BHUVANESHWARI,ADB-701
FSD2013,Fashion and Apparel Export Merchandising,TH,3,B1+TB1,RATHINAMOORTHY R,ADB-701
FSD2015,Draping techniques,ETH,2,F1,RAJESH KUMAR K,ADB-703
FSD2015,Draping techniques,ELA,2,L25+L26+L27+L28,RAJESH KUMAR K,ADB-805
FSD2018,Interior designing,ETH,3,E1+TE1,S.VINUSOWNDARYA,ADB-701
FSD2018,Interior designing,EPJ,1,NIL,S.VINUSOWNDARYA,NIL
FSD2019,Costume Designing,ETH,3,G1+TG1,APARNA GOVIND,ADB-703
FSD2019,Costume Designing,EPJ,1,NIL,APARNA GOVIND,NIL
FSD2022,Fashion styling and make up,TH,3,A1+TA1,JESICA ROSHIMA,ADB-701
FSD2029,Fashion Communication and Boutique Management,TH,3,C1+TC1,BANUMATHY S,ADB-701
FSD2030,Fashion Entrepreneurship,TH,3,D1+TD1,BANUMATHY S,ADB-703
FSD3001,Digital Fashion Illustration,LO,3,L23+L24+L29+L30+L55+L,5S6AROJ K M,ADB - 802
FSD3001,Digital Fashion Illustration,LO,3,L5+L6+L39+L40+L45+L46,SAROJ K M,ADB - 802
FSD3002,Mens wear and intimate fashion,LO,4,L9+L10+L13+L14+L23+L2,4B+HL2U9V+ALN30ESHWARI,ADB - 801
FSD3004,Computer Aided Designing,ETH,2,E2,S.VINUSOWNDARYA,ADB-703
FSD3004,Computer Aided Designing,ELA,2,L31+L32+L49+L50,S.VINUSOWNDARYA,ADB - 802
FSD3004,Computer Aided Designing,ELA,2,L11+L12+L37+L38,S.VINUSOWNDARYA,ADB - 802
BAHUM202,Security Analysis and Portfolio Management,TH,3,G1+TG1,AHMAD HASAN,AB3-704
BAHUM202,Security Analysis and Portfolio Management,TH,3,G2+TG2,AHMAD HASAN,AB3-704
BAHUM202,Security Analysis and Portfolio Management,TH,3,G1+TG1,MOHD NADEEM BHAT,AB3-705
BAHUM202,Security Analysis and Portfolio Management,TH,3,G2+TG2,MOHD NADEEM BHAT,AB3-705
BAHUM202,Security Analysis and Portfolio Management,TH,3,G1+TG1,MOHD HAMMAD NAEEM,AB3-706
BAHUM202,Security Analysis and Portfolio Management,TH,3,G2+TG2,MOHD HAMMAD NAEEM,AB3-706
BAHUM204,Fixed Income Securities,TH,3,G1+TG1,BUVANESH,AB2-708
BAHUM204,Fixed Income Securities,TH,3,G2+TG2,BUVANESH,AB2-708
BAMGT211,Negotiation and Selling: Tactics and Practice,TH,3,G1+TG1,THANGARAJA ARUMUGAM,AB3-703
BAMGT211,Negotiation and Selling: Tactics and Practice,TH,3,G2+TG2,ANBUMATHI R,AB3-703
BAMGT213,Content and Brand Storytelling,TH,3,G1+TG1,PADMAVATHY C,AB2-706
BAMGT213,Content and Brand Storytelling,TH,3,G2+TG2,PADMAVATHY C,AB2-705
BAMGT213,Content and Brand Storytelling,TH,3,G1+TG1,SUDHEER MUHAMMED K M,AB2-704
BAMGT213,Content and Brand Storytelling,TH,3,G2+TG2,SUDHEER MUHAMMED K M,AB2-704
BAMGT215,Emotional Intelligence,TH,3,G2+TG2,BHARATH SANKAR S,AB2-707
BAMGT216,Coping Strategies for Wellness,TH,3,G1+TG1,ASI VASU DEVA REDDY,AB2-707
BAMGT216,Coping Strategies for Wellness,TH,3,G2+TG2,ASI VASU DEVA REDDY,AB2-703
BAMGT217,FinTech,TH,3,G1+TG1,SUDARSANAM S K,AB3-707
BAMGT221,Personal Wealth Management,TH,3,G1+TG1,CARLIN JEMIMAH G J,AB2-607
BAMGT221,Personal Wealth Management,TH,3,G2+TG2,CARLIN JEMIMAH G J,AB2-607
BMGT101L,Principles of Management,TH,3,F1+TF1,RAJKUMAR MURUGESAN,AB3-403
BMGT101L,Principles of Management,TH,3,F2+TF2,RAJKUMAR MURUGESAN,AB3-708
BMGT101L,Principles of Management,TH,3,F1+TF1,WASI YAZDANI,AB3-404
BMGT101L,Principles of Management,TH,3,F2+TF2,WASI YAZDANI,AB3-404
BMGT102L,Human Resource Management,TH,3,F1+TF1,NISHA R,AB3-405
BMGT102L,Human Resource Management,TH,3,F2+TF2,MOHD HAMMAD NAEEM,AB3-406
BMGT102L,Human Resource Management,TH,3,F2+TF2,MOHD NADEEM BHAT,AB3-407
BMGT104L,Marketing Management,TH,3,G1+TG1,RAJKUMAR MURUGESAN,AB3-603
BMGT104L,Marketing Management,TH,3,F2+TF2,ARSHIYA FATHIMA M S,AB3-405
BMGT104L,Marketing Management,TH,3,G2+TG2,SHAMAL S,AB3-603
MGT1022,Lean Start-up Management,ETH,1,TG1,BALAJI J,AB3-604
MGT1022,Lean Start-up Management,EPJ,1,NIL,BALAJI J,NIL
MGT3003,Customer Relationship Management,ETH,3,F2+TF2,SHAMAL S,AB2-707
MGT3003,Customer Relationship Management,EPJ,1,NIL,SHAMAL S,NIL
MGT3003,Customer Relationship Management,ETH,3,F1+TF1,ARCHANA SINGH,AB3-708
MGT3003,Customer Relationship Management,EPJ,1,NIL,ARCHANA SINGH,NIL
MGT4003,Lean Six Sigma Principles,ETH,3,F1+TF1,VADIVEL S M,AB2-708
MGT4003,Lean Six Sigma Principles,EPJ,1,NIL,VADIVEL S M,NIL
UHUM102L,Company Secretarial Practice,TH,3,A1+TA1,ARCHANA SINGH,AB3-708
UHUM103L,International Business,TH,3,E1+TE1,REEVES WESLEY J,AB2-604
USSC101L,Indian Constitution,TH,2,F1,P C ABIRAMI,AB5-107
TLAW161L,Colonialism in India,TH,4,A+TA+TAA,KUMAR MUKUL CHOUDHARY,AB5-204
TLAW161L,Colonialism in India,TH,4,C+TC+TCC,BILAL A NAZEER,AB5-204
TLAW164L,Social Process and Social Change,TH,4,C+TC+TCC,TIWARI MAHALAXMI SHIVSHANKAR,AB5-205
TLAW164L,Social Process and Social Change,TH,4,A+TA+TAA,APD,AB5-205
TLAW166L,Macro Economics,TH,4,B+TB+TBB,ARUNA R,AB5-204
TLAW166L,Macro Economics,TH,4,B+TB+TBB,ALLI P,AB5-203
TLAW183L,Entrepreneurship Development,TH,4,C+TC+TCC,VIJAYAN L,AB5-208
TLAW183L,Entrepreneurship Development,TH,4,C+TC+TCC,ANU C H,AB5-207
TLAW183L,Entrepreneurship Development,TH,4,A+TA+TAA,VIJAYAN L,AB5-208
TLAW185L,Organizational Behaviour,TH,4,E+TE+TEE,SRILALITHA R,AB5-208
TLAW185L,Organizational Behaviour,TH,4,E+TE+TEE,MEKHALA,AB5-207
TLAW185L,Organizational Behaviour,TH,4,B+TB+TBB,APD,AB5-108
TLAW203L,Constitutional Law- I,ETH,3,E+TE,ARJUN PHILIP GEORGE,AB5-203
TLAW203L,Constitutional Law- I,ETH,3,E+TE,NIKHIL G,AB5-204
TLAW203L,Constitutional Law- I,ETH,3,D+TD,K KAMBAN SOCRETES,AB5-206
TLAW203L,Constitutional Law- I,ETH,3,D+TD,KAVI SHANKAR,AB5-205
TLAW203L,Constitutional Law- I,ETH,3,E+TE,KOWSHIKAA A S,AB5-206
TLAW203L,Constitutional Law- I,ELA,1,L49+L50,K KAMBAN SOCRETES,001
TLAW203L,Constitutional Law- I,ELA,1,L49+L50,NIKHIL G,002
TLAW203L,Constitutional Law- I,ELA,1,L49+L50,ARJUN PHILIP GEORGE,003
TLAW203L,Constitutional Law- I,ELA,1,L49+L50,KAVI SHANKAR,004
TLAW203L,Constitutional Law- I,ELA,1,L49+L50,KOWSHIKAA A S,005
TLAW204L,"Family Law – I (Marriage, Legitimacy and Guardianship",ETH,3,F+TF,AMBIKA R NAIR,AB5-208
TLAW204L,"Family Law – I (Marriage, Legitimacy and Guardianship",ETH,3,F+TF,SAIJI J S,AB5-207
TLAW204L,"Family Law – I (Marriage, Legitimacy and Guardianship",ETH,3,F+TF,SHARMILA M S,AB5-206
TLAW204L,"Family Law – I (Marriage, Legitimacy and Guardianship",ETH,3,F+TF,SAJI SIVAN S,AB5-205
TLAW204L,"Family Law – I (Marriage, Legitimacy and Guardianship",ETH,3,F+TF,SWARLATA PANDEY,AB5-204
TLAW204L,"Family Law – I (Marriage, Legitimacy and Guardianship",ELA,1,L43+L44,AMBIKA R NAIR,001
TLAW204L,"Family Law – I (Marriage, Legitimacy and Guardianship",ELA,1,L43+L44,SHARMILA M S,002
TLAW204L,"Family Law – I (Marriage, Legitimacy and Guardianship",ELA,1,L43+L44,SAIJI J S,003
TLAW204L,"Family Law – I (Marriage, Legitimacy and Guardianship",ELA,1,L43+L44,SAJI SIVAN S,004
TLAW204L,"Family Law – I (Marriage, Legitimacy and Guardianship",ELA,1,L43+L44,SWARLATA PANDEY,005
TLAW205L,Law of Crimes – II (Cr.P.C.),TH,4,D+TD+TDD,GANESAN K,AB5-208
TLAW205L,Law of Crimes – II (Cr.P.C.),TH,4,D+TD+TDD,RAJAVENKATESAN P R L,AB5-207
TLAW205L,Law of Crimes – II (Cr.P.C.),TH,4,B+TB+TBB,ABHISHEK RAJ,AB5-207
TLAW205L,Law of Crimes – II (Cr.P.C.),TH,4,B+TB+TBB,ASWATHY,AB5-206
TLAW205L,Law of Crimes – II (Cr.P.C.),TH,4,B+TB+TBB,MANJARI SUGIRTHA A,AB5-205
TLAW282L,Strategic Management,TH,4,B+TB+TBB,WAQAS NIAZI,AB5-303
TLAW282L,Strategic Management,TH,4,B+TB+TBB,SRILALITHA R,AB5-304
TLAW282L,Strategic Management,TH,4,D+TD+TDD,WAQAS NIAZI,AB5-303
TLAW283L,Marketing Management,TH,4,A+TA+TAA,ANBUMATHI R,AB5-207
TLAW283L,Marketing Management,TH,4,A+TA+TAA,SHAMAL S,AB5-206
TLAW283L,Marketing Management,TH,4,C+TC+TCC,UDAY KIRAN KOMMURI,AB5-206
TLAW301L,Constitutional Law II,ETH,3,F+TF,ARJUN SHAJI,AB5-307
TLAW301L,Constitutional Law II,ETH,3,F+TF,MRUDHUL M SHENOY,AB5-306
TLAW301L,Constitutional Law II,ETH,3,A+TA,NIKHIL G,AB5-302
TLAW301L,Constitutional Law II,ETH,3,A+TA,ARJUN PHILIP GEORGE,AB5-203
TLAW301L,Constitutional Law II,ELA,1,L55+L56,MRUDHUL M SHENOY,001
TLAW301L,Constitutional Law II,ELA,1,L55+L56,NIKHIL G,002
TLAW301L,Constitutional Law II,ELA,1,L55+L56,ARJUN SHAJI,003
TLAW301L,Constitutional Law II,ELA,1,L55+L56,ARJUN PHILIP GEORGE,004
TLAW302L,Law of Evidence,TH,4,B+TB+TBB,GANESAN K,AB5-302
TLAW302L,Law of Evidence,TH,4,B+TB+TBB,RESHMA SURESH,AB5-208
TLAW302L,Law of Evidence,TH,4,D+TD+TDD,ABHISHEK RAJ,AB5-302
TLAW302L,Law of Evidence,TH,4,D+TD+TDD,ASWATHY,AB5-305
TLAW304L,Code of Civil Procedure and Limitation,TH,4,E+TE+TEE,SHASHIKANT SAURAV,AB5-306
TLAW304L,Code of Civil Procedure and Limitation,TH,4,E+TE+TEE,AYUSHI SRIVASTAVA,AB5-305
TLAW304L,Code of Civil Procedure and Limitation,TH,4,E+TE+TEE,BILAL A NAZEER,AB5-304
TLAW304L,Code of Civil Procedure and Limitation,TH,4,E+TE+TEE,SONY RAJ S S,AB5-303
TLAW306L,Labour and Industrial Law II,TH,4,C+TC+TCC,VIJAYENDRA KUMAR M,AB5-306
TLAW306L,Labour and Industrial Law II,TH,4,C+TC+TCC,NAVYA BENNY,AB5-305
TLAW306L,Labour and Industrial Law II,TH,4,C+TC+TCC,POURNA DHEVI N,AB5-304
TLAW306L,Labour and Industrial Law II,TH,4,C+TC+TCC,BERTILA A,AB5-303
TLAW308L,Administrative Law,TH,4,E+TE+TEE,BERTILA A,AB5-405
TLAW308L,Administrative Law,TH,4,E+TE+TEE,K KAMBAN SOCRETES,AB5-307
TLAW308L,Administrative Law,TH,4,E+TE+TEE,SWARLATA PANDEY,AB5-406
TLAW308L,Administrative Law,TH,4,E+TE+TEE,ARJUN SHAJI,AB5-407
TLAW309L,Alternative Dispute Resolution,TH,4,C+TC+TCC,K NIDHI MOHAN,AB5-405
TLAW309L,Alternative Dispute Resolution,TH,4,C+TC+TCC,TANMAY ROY,AB5-406
TLAW309L,Alternative Dispute Resolution,TH,4,C+TC+TCC,ANKIT ANAND,AB5-407
TLAW309L,Alternative Dispute Resolution,TH,4,C+TC+TCC,SHERIN PRIYAN,AB5-307
TLAW312L,International Relations,TH,4,B+TB+TBB,HELEN P AZYU,AB5-306
TLAW312L,International Relations,TH,4,D+TD+TDD,SONY RAJ S S,AB5-306
TLAW401L,Company Law,TH,4,B+TB+TBB,KESAVAMOORTHY R,AB5-405
